# build=c162833edc6059a2e5122e3a8e8dfb0a46a3e9f3 driver=Tries/response-curve-matrix/model/harness/drive.py cell=D-L scale=coarse date=2026-09-07 k=1.000000e-02 rate=None path=static
# push driver: sp-loadcontrol — the fork's own idiom (`Ladruno_files/testbed/hypo_bearing/bearing_backbone.py`, `sanisand_tau0_band.py`): `loadConst -time uz0` at the S4 settlement datum, a `Linear` series, `sp <platen node> 3 1.0`, and `integrator LoadControl -ds` a step on the SP platen.  PSEUDO-TIME IS THE SETTLEMENT, so `ops_Dt` is d(s) — positive, monotone, and smaller under subdivision rather than turned round — which is the clock ADR 92 D2's default `-implexDt pseudo` is correct on, and which leaves the D2 sign-change guard live as a limit-point detector.
# `time` on this curve is PSEUDO-TIME AND PSEUDO-TIME IS THE SETTLEMENT: it is a metre, it starts at the S4 datum uz0 and it walks down by ds a step, so s_m = uz0 - time exactly.  It is NOT a load factor and NOT a second.  `Q_check_kN` is the summed PLATEN reaction, not `getTime()`; `Q_kN` is the base-reaction difference and is unchanged in meaning from every other leg
# integrator: newton   ladder=strict   element=LadrunoBrick   rungs=Newton:25:x1.0|NewtonLineSearch:40:x1.0   `relaxed` is the index of the rung that carried the step
# tangent: TanType 2 -- 2 = mCep_Consistent, the CONSISTENT (algorithmic) tangent -- unsymmetric under non-associated flow, which is why `system Pardiso` at its default unsymmetric mtype 11 is the declared solver
# test: NormUnbalance declared 1e-05, absolute 5.997400e-02 -- RELATIVE to the model's own weight: 1e-05 x W_ref = 5.997400e-02 kN, with W_ref = 5997.4000 kN (gamma' * V on the ndf-3 twin + surcharge 700.0000 kN).  The same relative number is the same physical requirement on every mesh of the refinement sequence, which is the whole reason it is declared this way (ADR 90 section 1.2.2)
# stress update: IMPL-EX (`-implex` -implexControl 0.1 0.01 -maxSubsteps 20000).  Every global iteration sees a LINEAR EXTRAPOLATION from the last committed step; the true substepped return runs ONCE, at commitState, and the committed state is always the implicit one.  dt source: `pseudo` (the fork's default, ADR 92 D2)
# READ THIS BEFORE QUOTING A LIMIT POINT off this curve: it satisfies equilibrium with the EXTRAPOLATED stress, not the implicit one, so a peak, plateau or capacity here IS NOT EVIDENCE ON ITS OWN.  Confirm it on the implicit material, over the OVERLAP ONLY (two arms disagreeing past where the implicit run reaches proves nothing either way), and quote `implex_err_max` beside the verdict.  IMPL-EX is a REGULARIZER whose parameter is the STEP SIZE and which carries NO LENGTH, so no band width and no post-peak branch off this curve is mesh-independent (guide sect. 8 and What it does not do)
# implex_err_max = max |implexError| over EVERY SANISAND Gauss point at that row's commit -- a true max, not a sample, because the point about to be wrong is the one under the footing edge
# residual pressure: -Presidual 1.01 kPa on EVERY `LadrunoSANISAND` tag of this leg -- THE VANILLA TWIN: 1.01 kPa is vanilla `ManzariDafalias`'s own hardcoded 1.0e-2 * P_atm (ManzariDafalias.cpp:836), measured bit-identical to vanilla over 400 rows at G1, so this is vanilla's soil reached through the class that carries `-implex`.  -Pmin 0.0101 kPa
# subdivision budget: 60 failed attempts, CUMULATIVE over the whole push and never repaid on a success; ds halves on each and regrows to ds_max after 6 successes, ds_min 1.95e-07 m
# ladder strict: the sheet's KrylovNewton rung at TEN TIMES the declared tolerance is DROPPED, so no state on this curve was committed at a tolerance the leg did not declare.  `relaxed` can only be 0 or 1 here; on a full-ladder curve it can be 2
# element: the DRAINED ndf-3 `LadrunoBrick` TWIN — the same mesh, the same material and the same footing with the pressure DOF REMOVED and the buoyant unit weight applied directly as -b 0 0 -9.81 (a FORCE PER UNIT VOLUME).  `p_min_kPa` is NaN on every row BY CONSTRUCTION; the cavitation detector and the far-field pore-pressure gate are SKIPPED with a reason, and the base-reaction gate is recomputed at gamma'*V
# ring point: element tag 4047 at centroid (+1.250, +0.250, -0.250) m, Gauss point 5 of 8 at (+1.1057, +0.1057, -0.1057) m.  top element row (max centroid z), first centroid outboard of the measured footprint x_max, smallest y; Gauss point nearest small x, small y, large z.  S8g: the band is one element wide in the row that owns the free surface and its peak sits at the first element wholly outside the loaded region
# ring_clamp_fired = implexDetail[3], the p_min clamp inside the EXTRAPOLATED update on this step at that one point; ring_clamp_count = implexDetail[4], the same clamp's cumulative count; ring_ref_* = the four implexRefusals slots (total, D2 pseudo-time sign change, past -implexControl, companion hit -maxSubsteps).  THE LEDGER IS PROCESS-WIDE and the clamp census is ONE POINT: a rise in the ledger on a step where this clamp fired is evidence about this point, and a rise on a step where it did not is evidence that the refusal was somewhere else
step,time,s_m,s_over_B,Q_kN,k_norm,k_norm_firststep,Q_check_kN,Rz_base_kN,p_min_kPa,ds_m,relaxed,cum_iter,wall_s,implex_err_max,ring_clamp_fired,ring_clamp_count,ring_ref_total,ring_ref_sign_change,ring_ref_control,ring_ref_companion
373,-0.0274062878,0.0263960937,0.0175973958,2606.06498,1.99347023,1.04376679,2606.06498,8603.46498,nan,3.90625e-07,0,807,1008.68983,0.116274131,0,0,293,0,293,0
374,-0.0274066784,0.0263964844,0.0175976562,2606.73793,1.99406536,1.04407839,2606.73793,8604.13793,nan,3.90625e-07,0,809,1009.70067,0.0208852326,0,0,293,0,293,0
375,-0.027407069,0.026396875,0.0175979167,2607.42248,1.99466071,1.04439011,2607.42248,8604.82248,nan,3.90625e-07,0,811,1010.66566,0.0243101134,0,0,293,0,293,0
376,-0.0274074597,0.0263972656,0.0175981771,2607.68905,1.99524969,1.0446985,2607.68905,8605.08905,nan,3.90625e-07,0,813,1011.62188,0.0048260262,0,0,293,0,293,0
377,-0.0274078503,0.0263976562,0.0175984375,2607.86651,1.99583107,1.04500291,2607.86651,8605.26651,nan,3.90625e-07,0,814,1012.23414,0.0014397637,0,0,293,0,293,0
378,-0.0274086315,0.0263984375,0.0175989583,2608.22326,1.9964072,1.04530457,2608.22326,8605.62326,nan,7.8125e-07,0,815,1012.88591,0.000111129397,0,0,293,0,293,0
379,-0.0274094128,0.0263992187,0.0175994792,2608.57998,1.99697822,1.04560355,2608.57998,8605.97998,nan,7.8125e-07,0,816,1013.53984,4.82052141e-06,0,0,293,0,293,0
380,-0.027410194,0.0264,0.0176,2608.93666,1.99754425,1.04589991,2608.93666,8606.33666,nan,7.8125e-07,0,817,1014.18783,2.33198671e-06,0,0,293,0,293,0
381,-0.0274109753,0.0264007812,0.0176005208,2609.29332,1.99810539,1.04619373,2609.29332,8606.69332,nan,7.8125e-07,0,818,1014.83663,0.000718134758,0,0,293,0,293,0
382,-0.0274117565,0.0264015625,0.0176010417,2609.64952,1.99866178,1.04648504,2609.64952,8607.04952,nan,7.8125e-07,0,819,1015.49211,0.000719952303,0,0,293,0,293,0
383,-0.0274125378,0.0264023437,0.0176015625,2610.0061,1.99921351,1.04677393,2610.0061,8607.4061,nan,7.8125e-07,0,820,1016.17662,6.46617171e-05,0,0,293,0,293,0
384,-0.0274141003,0.0264039062,0.0176026042,2610.71945,1.99976481,1.04706259,2610.71945,8608.11945,nan,1.5625e-06,0,821,1016.86343,0.000129082376,0,0,293,0,293,0
385,-0.0274156628,0.0264054687,0.0176036458,2611.43232,2.0003157,1.04735102,2611.43232,8608.83232,nan,1.5625e-06,0,822,1017.54408,0.00114201039,0,0,293,0,293,0
386,-0.0274172253,0.0264070312,0.0176046875,2612.1437,2.00086615,1.04763924,2612.1437,8609.5437,nan,1.5625e-06,0,823,1018.22066,0.000620333893,0,0,293,0,293,0
387,-0.0274187878,0.0264085937,0.0176057292,2612.85536,2.00141618,1.04792723,2612.85536,8610.25536,nan,1.5625e-06,0,824,1018.89762,0.000941593258,0,0,293,0,293,0
388,-0.0274203503,0.0264101562,0.0176067708,2613.56705,2.00196581,1.04821501,2613.56705,8610.96705,nan,1.5625e-06,0,825,1019.62674,0.000215268178,0,0,293,0,293,0
389,-0.0274219128,0.0264117187,0.0176078125,2614.27797,2.00251503,1.04850258,2614.27798,8611.67797,nan,1.5625e-06,0,826,1020.32526,0.000229522472,0,0,293,0,293,0
390,-0.0274250378,0.0264148437,0.0176098958,2615.70271,2.00307174,1.04879407,2615.70272,8613.10271,nan,3.125e-06,0,827,1021.03004,0.00571377736,0,0,293,0,293,0
391,-0.0274281628,0.0264179687,0.0176119792,2617.11645,2.00363563,1.04908932,2617.11645,8614.51645,nan,3.125e-06,0,829,1022.13558,0.00571546039,0,0,293,0,293,0
392,-0.0274312878,0.0264210937,0.0176140625,2618.54036,2.0042067,1.04938833,2618.54039,8615.94036,nan,3.125e-06,0,830,1022.86156,0.000885625463,0,0,293,0,293,0
393,-0.027432069,0.026421875,0.0176145833,2618.88422,2.00477307,1.04968487,2618.88423,8616.28422,nan,7.8125e-07,0,835,1025.67306,0.000245574637,0,0,297,0,297,0
394,-0.0274324597,0.0264222656,0.0176148437,2619.0586,2.00533303,1.04997806,2619.05861,8616.4586,nan,3.90625e-07,0,838,1027.45142,0.422740015,0,0,299,0,299,0
395,-0.0274328503,0.0264226562,0.0176151042,2618.31805,2.00587424,1.05026144,2618.31804,8615.71805,nan,3.90625e-07,0,840,1028.57728,0.480014835,0,0,299,0,299,0
396,-0.0274332409,0.0264230469,0.0176153646,2615.0336,2.00636263,1.05051716,2615.0336,8612.4336,nan,3.90625e-07,0,842,1029.77662,0.463009224,0,0,299,0,299,0
397,-0.0274336315,0.0264234375,0.017615625,2613.013,2.00681633,1.05075471,2613.013,8610.413,nan,3.90625e-07,0,844,1030.93932,0.419954336,0,0,299,0,299,0
398,-0.0274340222,0.0264238281,0.0176158854,2609.20437,2.00721218,1.05096198,2609.20436,8606.60437,nan,3.90625e-07,0,846,1032.10216,0.538283415,0,0,299,0,299,0
399,-0.0274344128,0.0264242187,0.0176161458,2606.60467,2.00756744,1.05114798,2606.60467,8604.00467,nan,3.90625e-07,0,848,1033.35175,0.479688577,0,0,299,0,299,0
400,-0.0274348034,0.0264246094,0.0176164062,2604.94109,2.00789527,1.08515086,2604.94109,8602.34109,nan,3.90625e-07,0,852,1035.50494,0.54068074,0,0,327,0,327,0
401,-0.027435194,0.026425,0.0176166667,2599.18316,2.00814268,1.08528457,2599.18316,8596.58316,nan,3.90625e-07,0,854,1036.83282,1.11686687,0,0,327,0,327,0
402,-0.0274353894,0.0264251953,0.0176167969,2596.58367,2.00835262,1.08539804,2596.58367,8593.98367,nan,1.953125e-07,0,860,1040.37,0.50662671,0,0,329,0,327,2
403,-0.0274355847,0.0264253906,0.0176169271,2591.84094,2.00849821,1.08547672,2591.84094,8589.24094,nan,1.953125e-07,0,862,1041.75885,1.00830289,0,0,329,0,327,2
404,-0.02743578,0.0264255859,0.0176170573,2586.52092,2.00857334,1.08551732,2586.52092,8583.92092,nan,1.953125e-07,0,864,1043.14861,0.706093099,0,0,329,0,327,2
405,-0.0274359753,0.0264257812,0.0176171875,2584.13751,2.00861683,1.08554083,2584.13751,8581.53751,nan,1.953125e-07,0,866,1044.38948,0.389545473,0,0,329,0,327,2
406,-0.0274361706,0.0264259766,0.0176173177,2580.87122,2.00861816,1.08554155,2580.87122,8578.27122,nan,1.953125e-07,0,868,1045.60348,0.376422585,0,0,329,0,327,2
407,-0.0274363659,0.0264261719,0.0176174479,2580.30419,2.00861208,1.08553826,2580.30419,8577.70419,nan,1.953125e-07,0,870,1046.79098,0.146392273,0,0,329,0,327,2
408,-0.0274367565,0.0264265625,0.0176177083,2580.3177,2.00860572,1.08553482,2580.3177,8577.7177,nan,3.90625e-07,0,872,1047.95403,0.310725342,0,0,329,0,327,2
409,-0.0274371472,0.0264269531,0.0176179687,2579.74008,2.00859175,1.08552727,2579.74008,8577.14008,nan,3.90625e-07,0,874,1049.05701,0.30362097,0,0,329,0,327,2
410,-0.0274375378,0.0264273437,0.0176182292,2579.34724,2.00857261,1.08551692,2579.34724,8576.74724,nan,3.90625e-07,0,876,1050.15823,0.587910561,0,0,329,0,327,2
411,-0.0274379284,0.0264277344,0.0176184896,2574.2475,2.00849075,1.08547268,2574.2475,8571.6475,nan,3.90625e-07,0,878,1051.47426,0.570158053,0,0,329,0,327,2
412,-0.027438319,0.026428125,0.01761875,2572.23457,2.00838493,1.0854155,2572.23457,8569.63457,nan,3.90625e-07,0,880,1052.6996,0.233148919,0,0,329,0,327,2
413,-0.0274387097,0.0264285156,0.0176190104,2570.45508,2.00825844,1.08534714,2570.45508,8567.85508,nan,3.90625e-07,0,882,1053.88481,0.14140024,0,0,329,0,327,2
414,-0.0274391003,0.0264289062,0.0176192708,2569.109,2.00811687,1.08527063,2569.10901,8566.509,nan,3.90625e-07,0,886,1056.02954,0.103608916,0,0,377,0,375,2
415,-0.0274394909,0.0264292969,0.0176195312,2568.23598,2.00796616,1.08518917,2568.23599,8565.63598,nan,3.90625e-07,0,888,1057.22931,0.090909481,0,0,377,0,375,2
416,-0.0274398815,0.0264296875,0.0176197917,2567.95763,2.00781352,1.08510668,2567.95762,8565.35763,nan,3.90625e-07,0,890,1058.36697,0.0512185255,0,0,377,0,375,2
417,-0.0274402722,0.0264300781,0.0176200521,2568.4047,2.00766755,1.08502779,2568.40468,8565.8047,nan,3.90625e-07,0,892,1059.38132,0.0188321559,0,0,377,0,375,2
418,-0.0274406628,0.0264304687,0.0176203125,2568.88799,2.00752855,1.08495267,2568.88799,8566.28799,nan,3.90625e-07,0,894,1060.35296,0.693520028,0,0,377,0,375,2
419,-0.0274410534,0.0264308594,0.0176205729,2569.01954,2.0073923,1.08487904,2569.01954,8566.41954,nan,3.90625e-07,0,896,1061.37856,0.663139447,0,0,377,0,375,2
420,-0.027441444,0.02643125,0.0176208333,2568.99281,2.00725691,1.08480587,2568.99281,8566.39281,nan,3.90625e-07,0,900,1063.39853,0.345732179,0,0,379,0,377,2
421,-0.0274418347,0.0264316406,0.0176210937,2567.94403,2.0071106,1.08472679,2567.94403,8565.34403,nan,3.90625e-07,0,902,1064.59019,0.490132094,0,0,379,0,377,2
422,-0.0274422253,0.0264320312,0.0176213542,2566.81192,2.00695262,1.08464142,2566.81192,8564.21192,nan,3.90625e-07,0,904,1065.80581,0.413018289,0,0,379,0,377,2
423,-0.0274426159,0.0264324219,0.0176216146,2565.59555,2.00678222,1.08454933,2565.59555,8562.99555,nan,3.90625e-07,0,906,1067.01761,0.409809112,0,0,379,0,377,2
424,-0.0274430065,0.0264328125,0.017621875,2562.41253,2.0065774,1.08443863,2562.41254,8559.81253,nan,3.90625e-07,0,908,1068.32321,0.493730507,0,0,379,0,377,2
425,-0.0274433972,0.0264332031,0.0176221354,2561.51805,2.00636447,1.08432355,2561.51805,8558.91805,nan,3.90625e-07,0,910,1069.54738,0.241770382,0,0,379,0,377,2
426,-0.0274437878,0.0264335937,0.0176223958,2561.11741,2.00614909,1.08420715,2561.11741,8558.51741,nan,3.90625e-07,0,914,1071.70026,0.158511689,0,0,411,0,409,2
427,-0.0274441784,0.0264339844,0.0176226562,2561.12927,2.0059359,1.08409194,2561.12927,8558.52927,nan,3.90625e-07,0,916,1072.88791,0.0663036353,0,0,411,0,409,2
428,-0.027444569,0.026434375,0.0176229167,2561.47063,2.00572848,1.08397984,2561.47063,8558.87063,nan,3.90625e-07,0,918,1073.91812,0.0603978655,0,0,411,0,409,2
429,-0.0274449597,0.0264347656,0.0176231771,2561.85919,2.00552726,1.08387109,2561.85919,8559.25919,nan,3.90625e-07,0,920,1074.89586,0.034346364,0,0,411,0,409,2
430,-0.0274453503,0.0264351562,0.0176234375,2562.05672,2.00533005,1.08376451,2562.05672,8559.45672,nan,3.90625e-07,0,922,1075.90555,0.0109436424,0,0,411,0,409,2
431,-0.0274457409,0.0264355469,0.0176236979,2562.23135,2.00513653,1.08365993,2562.23135,8559.63135,nan,3.90625e-07,0,923,1076.59231,0.00536418969,0,0,411,0,409,2
432,-0.0274465222,0.0264363281,0.0176242187,2562.58606,2.00494811,1.08355809,2562.58606,8559.98606,nan,7.8125e-07,0,924,1077.31831,4.80245134e-05,0,0,411,0,409,2
433,-0.0274473034,0.0264371094,0.0176247396,2562.94044,2.00476469,1.08345897,2562.94044,8560.34044,nan,7.8125e-07,0,925,1078.03096,2.25047842e-06,0,0,411,0,409,2
434,-0.0274480847,0.0264378906,0.0176252604,2563.29475,2.00458619,1.0833625,2563.29475,8560.69475,nan,7.8125e-07,0,926,1078.74428,2.43537218e-06,0,0,411,0,409,2
435,-0.0274488659,0.0264386719,0.0176257812,2563.64898,2.00441253,1.08326865,2563.64899,8561.04898,nan,7.8125e-07,0,927,1079.46392,1.74336671e-06,0,0,411,0,409,2
436,-0.0274496472,0.0264394531,0.0176263021,2564.00314,2.00424364,1.08317737,2564.00315,8561.40314,nan,7.8125e-07,0,928,1080.21382,5.76428642e-05,0,0,411,0,409,2
437,-0.0274504284,0.0264402344,0.0176268229,2564.35716,2.00407942,1.08308862,2564.35716,8561.75716,nan,7.8125e-07,0,929,1080.98824,5.7641517e-05,0,0,411,0,409,2
438,-0.0274519909,0.0264417969,0.0176278646,2565.06624,2.0039226,1.08300386,2565.06625,8562.46624,nan,1.5625e-06,0,930,1081.70556,0.00477227657,0,0,411,0,409,2
439,-0.0274535534,0.0264433594,0.0176289062,2565.77019,2.00377301,1.08292302,2565.7702,8563.17019,nan,1.5625e-06,0,931,1082.45175,0.00478521886,0,0,411,0,409,2
440,-0.0274551159,0.0264449219,0.0176299479,2566.47716,2.00363056,1.08284604,2566.47717,8563.87716,nan,1.5625e-06,0,932,1083.18933,0.000595240796,0,0,411,0,409,2
441,-0.0274566784,0.0264464844,0.0176309896,2567.1836,2.00349515,1.08277285,2567.18362,8564.5836,nan,1.5625e-06,0,933,1083.91372,0.000236882511,0,0,411,0,409,2
442,-0.0274582409,0.0264480469,0.0176320312,2567.88971,2.00336665,1.08270341,2567.88973,8565.28971,nan,1.5625e-06,0,934,1084.67382,0.000106511865,0,0,411,0,409,2
443,-0.0274598034,0.0264496094,0.0176330729,2568.59556,2.00324496,1.08263764,2568.59558,8565.99556,nan,1.5625e-06,0,935,1085.42711,0.000106654513,0,0,411,0,409,2
444,-0.0274629284,0.0264527344,0.0176351562,2570.01131,2.00421808,1.08316356,2570.01135,8567.41131,nan,3.125e-06,0,936,1086.19673,0.000180582745,0,0,411,0,409,2
445,-0.0274660534,0.0264558594,0.0176372396,2571.41998,2.00411855,1.08310976,2571.42002,8568.81998,nan,3.125e-06,0,937,1086.96934,0.000162988574,0,0,411,0,409,2
446,-0.0274691784,0.0264589844,0.0176393229,2572.82627,2.00403082,1.08306235,2572.82632,8570.22627,nan,3.125e-06,0,938,1087.74574,0.000441278416,0,0,411,0,409,2
447,-0.0274723034,0.0264621094,0.0176414062,2574.23006,2.0039547,1.08302121,2574.23012,8571.63006,nan,3.125e-06,0,939,1088.51988,0.000572096055,0,0,411,0,409,2
448,-0.0274754284,0.0264652344,0.0176434896,2575.63112,2.00389,1.08298625,2575.63118,8573.03112,nan,3.125e-06,0,940,1089.31342,0.000240555401,0,0,411,0,409,2
449,-0.0274785534,0.0264683594,0.0176455729,2577.02966,2.00383654,1.08295736,2577.02973,8574.42966,nan,3.125e-06,0,941,1090.11136,5.41868389e-05,0,0,411,0,409,2
450,-0.0274848034,0.0264746094,0.0176497396,2579.84847,2.00380491,1.11799993,2579.84864,8577.24847,nan,6.25e-06,0,942,1090.92497,0.000332511244,0,0,411,0,409,2
451,-0.027485194,0.026475,0.01765,2579.96637,2.00377435,1.11798288,2579.96638,8577.36637,nan,3.90625e-07,0,951,1096.14987,0.38984439,0,0,419,0,417,2
452,-0.0274855847,0.0264753906,0.0176502604,2579.05853,2.00373473,1.11796078,2579.05853,8576.45853,nan,3.90625e-07,0,953,1097.30094,0.376000492,0,0,419,0,417,2
453,-0.0274859753,0.0264757812,0.0176505208,2578.84644,2.00369302,1.11793751,2578.84642,8576.24644,nan,3.90625e-07,0,955,1098.41565,0.0510201333,0,0,419,0,417,2
454,-0.0274863659,0.0264761719,0.0176507812,2579.07576,2.00365357,1.11791549,2579.07576,8576.47576,nan,3.90625e-07,0,957,1099.53076,0.517660402,0,0,419,0,417,2
455,-0.0274867565,0.0264765625,0.0176510417,2578.83946,2.0036118,1.11789219,2578.83946,8576.23946,nan,3.90625e-07,0,959,1100.76119,0.49638366,0,0,419,0,417,2
456,-0.0274871472,0.0264769531,0.0176513021,2578.30554,2.00356488,1.11786602,2578.30554,8575.70554,nan,3.90625e-07,0,961,1102.1383,0.460637171,0,0,419,0,417,2
457,-0.0274875378,0.0264773437,0.0176515625,2575.96496,2.00349551,1.11782731,2575.96496,8573.36496,nan,3.90625e-07,0,965,1104.65879,0.438020234,0,0,437,0,435,2
458,-0.0274879284,0.0264777344,0.0176518229,2574.06843,2.00340827,1.11777864,2574.06842,8571.46843,nan,3.90625e-07,0,967,1106.04514,0.375454043,0,0,437,0,435,2
459,-0.027488319,0.026478125,0.0176520833,2573.6564,2.00331757,1.11772803,2573.65641,8571.0564,nan,3.90625e-07,0,969,1107.29538,0.248070845,0,0,437,0,435,2
460,-0.0274887097,0.0264785156,0.0176523437,2574.29901,2.00323345,1.1176811,2574.299,8571.69901,nan,3.90625e-07,0,971,1108.34842,0.0590167679,0,0,437,0,435,2
461,-0.0274891003,0.0264789062,0.0176526042,2574.75631,2.00315407,1.11763681,2574.75631,8572.15631,nan,3.90625e-07,0,973,1109.38986,0.639690645,0,0,437,0,435,2
462,-0.0274894909,0.0264792969,0.0176528646,2574.95775,2.00307697,1.11759379,2574.95775,8572.35775,nan,3.90625e-07,0,975,1110.49279,0.623706219,0,0,437,0,435,2
463,-0.0274898815,0.0264796875,0.017653125,2575.08154,2.00300137,1.11755161,2575.08154,8572.48154,nan,3.90625e-07,0,979,1112.64683,0.356447335,0,0,441,0,439,2
464,-0.0274902722,0.0264800781,0.0176533854,2575.26682,2.00292783,1.11751058,2575.26682,8572.66682,nan,3.90625e-07,0,981,1113.76046,0.0126040318,0,0,441,0,439,2
465,-0.0274906628,0.0264804687,0.0176536458,2575.45209,2.00285633,1.11747068,2575.45209,8572.85209,nan,3.90625e-07,0,982,1114.4826,0.00193103752,0,0,441,0,439,2
466,-0.0274910534,0.0264808594,0.0176539062,2575.629,2.00278675,1.11743186,2575.629,8573.029,nan,3.90625e-07,0,983,1115.21155,0.000465943987,0,0,441,0,439,2
467,-0.027491444,0.02648125,0.0176541667,2575.80579,2.00271906,1.1173941,2575.8058,8573.20579,nan,3.90625e-07,0,984,1115.95011,2.09378533e-06,0,0,441,0,439,2
468,-0.0274918347,0.0264816406,0.0176544271,2575.98255,2.00265325,1.11735738,2575.98255,8573.38255,nan,3.90625e-07,0,985,1116.72909,9.4780822e-07,0,0,441,0,439,2
469,-0.0274926159,0.0264824219,0.0176549479,2576.33711,2.0025905,1.11732237,2576.33711,8573.73711,nan,7.8125e-07,0,986,1117.50037,7.41198234e-06,0,0,441,0,439,2
470,-0.0274933972,0.0264832031,0.0176554687,2576.69053,2.00253077,1.11728904,2576.69054,8574.09053,nan,7.8125e-07,0,987,1118.27223,3.38875703e-06,0,0,441,0,439,2
471,-0.0274941784,0.0264839844,0.0176559896,2577.04376,2.002474,1.11725737,2577.04377,8574.44376,nan,7.8125e-07,0,988,1119.04038,9.43740172e-06,0,0,441,0,439,2
472,-0.0274949597,0.0264847656,0.0176565104,2577.39686,2.00242017,1.11722733,2577.39686,8574.79686,nan,7.8125e-07,0,989,1119.83333,1.28529673e-05,0,0,441,0,439,2
473,-0.0274957409,0.0264855469,0.0176570312,2577.74984,2.00236922,1.11719891,2577.74984,8575.14984,nan,7.8125e-07,0,990,1120.61534,4.85635346e-06,0,0,441,0,439,2
474,-0.0274965222,0.0264863281,0.0176575521,2578.10268,2.00232113,1.11717207,2578.10268,8575.50268,nan,7.8125e-07,0,991,1121.40016,5.8405142e-06,0,0,441,0,439,2
475,-0.0274980847,0.0264878906,0.0176585937,2578.81114,2.00227822,1.11714814,2578.81115,8576.21114,nan,1.5625e-06,0,992,1122.20833,2.47627568e-05,0,0,441,0,439,2
476,-0.0274996472,0.0264894531,0.0176596354,2579.51633,2.00224042,1.11712705,2579.51635,8576.91633,nan,1.5625e-06,0,993,1123.03132,2.93062608e-05,0,0,441,0,439,2
477,-0.0275012097,0.0264910156,0.0176606771,2580.22081,2.00220765,1.11710876,2580.22083,8577.62081,nan,1.5625e-06,0,994,1123.85896,0.00814624697,0,0,441,0,439,2
478,-0.0275027722,0.0264925781,0.0176617187,2580.90599,2.00217968,1.11709315,2580.90599,8578.30599,nan,1.5625e-06,0,996,1125.10668,0.00798646324,0,0,441,0,439,2
479,-0.0275043347,0.0264941406,0.0176627604,2581.57433,2.00215629,1.1170801,2581.57433,8578.97433,nan,1.5625e-06,0,998,1126.34644,0.0140472198,0,0,441,0,439,2
480,-0.0275058972,0.0264957031,0.0176638021,2582.2324,2.00213734,1.11706953,2582.23241,8579.6324,nan,1.5625e-06,0,1000,1127.60308,0.0147949121,0,0,441,0,439,2
481,-0.0275090222,0.0264988281,0.0176658854,2583.60376,2.00212746,1.11706402,2583.60377,8581.00376,nan,3.125e-06,0,1002,1128.9027,0.0273427501,0,0,441,0,439,2
482,-0.0275098034,0.0264996094,0.0176664062,2583.97286,2.00212012,1.11705993,2583.97288,8581.37286,nan,7.8125e-07,0,1011,1133.73072,0.00241827347,0,0,447,0,445,2
483,-0.0275105847,0.0265003906,0.0176669271,2584.32371,2.00211513,1.11705714,2584.32373,8581.72371,nan,7.8125e-07,0,1012,1134.55232,0.0268514618,0,0,447,0,445,2
484,-0.0275113659,0.0265011719,0.0176674479,2584.65747,2.0021123,1.11705556,2584.65747,8582.05747,nan,7.8125e-07,0,1014,1135.83147,0.0260064082,0,0,447,0,445,2
485,-0.0275121472,0.0265019531,0.0176679687,2585.01366,2.0021118,1.11705528,2585.01368,8582.41366,nan,7.8125e-07,0,1015,1136.66768,0.00420648676,0,0,447,0,445,2
486,-0.0275129284,0.0265027344,0.0176684896,2585.36441,2.00211356,1.11705626,2585.36443,8582.76441,nan,7.8125e-07,0,1016,1137.49244,0.363623816,0,0,447,0,445,2
487,-0.027513319,0.026503125,0.01766875,2584.14444,2.00210468,1.11705131,2584.14443,8581.54444,nan,3.90625e-07,0,1020,1139.86314,0.17554093,0,0,449,0,447,2
488,-0.0275137097,0.0265035156,0.0176690104,2584.00389,2.00209435,1.11704555,2584.00389,8581.40389,nan,3.90625e-07,0,1022,1141.03788,0.0580748623,0,0,449,0,447,2
489,-0.0275141003,0.0265039062,0.0176692708,2583.95239,2.00208332,1.11703939,2583.95239,8581.35239,nan,3.90625e-07,0,1024,1142.19354,0.0220374512,0,0,449,0,447,2
490,-0.0275144909,0.0265042969,0.0176695312,2584.06717,2.002073,1.11703363,2584.06717,8581.46717,nan,3.90625e-07,0,1026,1143.3679,0.11384782,0,0,449,0,447,2
491,-0.0275148815,0.0265046875,0.0176697917,2584.33829,2.00206465,1.11702898,2584.33829,8581.73829,nan,3.90625e-07,0,1028,1144.55971,0.109053619,0,0,449,0,447,2
492,-0.0275152722,0.0265050781,0.0176700521,2584.55934,2.00205785,1.11702518,2584.55934,8581.95934,nan,3.90625e-07,0,1029,1145.33067,0.00573514973,0,0,449,0,447,2
493,-0.0275160534,0.0265058594,0.0176705729,2584.91505,2.00205333,1.11702266,2584.91506,8582.31505,nan,7.8125e-07,0,1030,1146.14172,0.00111785523,0,0,449,0,447,2
494,-0.0275168347,0.0265066406,0.0176710937,2585.26867,2.00205105,1.11702139,2585.26867,8582.66867,nan,7.8125e-07,0,1031,1146.96557,0.00123505589,0,0,449,0,447,2
495,-0.0275176159,0.0265074219,0.0176716146,2585.62205,2.00205097,1.11702135,2585.62206,8583.02205,nan,7.8125e-07,0,1032,1147.80642,5.84572596e-06,0,0,449,0,447,2
496,-0.0275183972,0.0265082031,0.0176721354,2585.97528,2.00205308,1.11702252,2585.97528,8583.37528,nan,7.8125e-07,0,1033,1148.61948,2.86845804e-06,0,0,449,0,447,2
